Date,Year,Month,Month_Number,Model,Series,Segment,Region,Unit Price (USD),Units Sold,Total Revenue (USD),Cores,Threads,TDP (Watts),Lithography (nm),Total Cores Shipped,Total Threads Shipped,Est Power Shipped (kW)
2025-07-31,2024,December,12,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1554.0,449106.0,10,16,125,10,15540,24864,194.25
2025-08-01,2024,December,12,Core i5-12400,CORE I5,DESKTOP,ASIA-PACIFIC,192,2451.0,470592.0,6,12,65,10,14706,29412,159.315
2025-08-03,2024,December,12,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,793.0,50752.0,2,4,46,10,1586,3172,36.478
2025-08-04,2024,September,9,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,306.0,,8,8,41,10,2448,2448,12.546
2025-08-04,2024,December,12,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,662.0,27804.0,2,2,46,10,1324,1324,30.452
2025-08-05,2024,December,12,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,520.0,62400.0,8,8,50,10,4160,4160,26.0
2025-08-07,2024,December,12,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,669.0,63555.0,8,8,26,14,5352,5352,17.394
2025-08-08,2024,December,12,Core i9-12900K,CELERON,DESKTOP,LATIN AMERICA,589,265.0,156085.0,16,24,125,10,4240,6360,33.125
2025-08-09,2025,January,1,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,752.0,288768.0,12,20,125,10,9024,15040,94.0
2025-08-09,2024,December,12,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,540.0,207360.0,12,20,125,10,6480,10800,67.5
2025-08-10,2025,February,2,Core i7-12700K,CELERON,DESKTOP,EUROPE,384,613.0,235392.0,12,20,125,10,7356,12260,76.625
2025-08-10,2024,December,12,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,,178891.0,10,16,125,10,6190,9904,77.375
2025-08-11,2025,March,3,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,953.0,275417.0,10,16,125,10,9530,15248,119.125
2025-08-11,2024,December,12,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,1157.0,222144.0,6,12,65,10,6942,13884,75.205
2025-08-12,2024,December,12,Core i3-12100,CELERON,DESKTOP,LATIN AMERICA,110,837.0,92070.0,4,8,60,10,3348,6696,50.22
2025-08-13,2024,December,12,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,413.0,26432.0,2,4,46,10,826,1652,18.998
2025-08-14,2024,December,12,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,345.0,14490.0,2,2,46,10,690,690,15.87
2025-08-15,2024,December,12,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,185.0,,8,8,50,10,1480,1480,9.25
2025-08-16,2024,December,12,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,154.0,23100.0,8,8,41,10,1232,1232,6.314
2025-08-17,2024,December,12,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,321.0,30495.0,8,8,26,14,2568,2568,8.346
2025-08-18,2025,January,1,Core i9-12900K,CORE I9,DESKTOP,NORTH AMERICA,589,281.0,165509.0,16,24,125,10,4496,6744,35.125
2025-08-19,2025,January,1,Core i7-12700K,CELERON,DESKTOP,NORTH AMERICA,384,662.0,254208.0,12,20,125,10,7944,13240,82.75
2025-08-20,2025,January,1,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,791.0,228599.0,10,16,125,10,7910,12656,98.875
2025-08-21,2025,January,1,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,1242.0,238464.0,6,12,65,10,7452,14904,80.73
2025-08-22,2025,January,1,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1003.0,110330.0,4,8,60,10,4012,8024,60.18
2025-08-23,2025,January,1,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,512.0,32768.0,2,4,46,10,1024,2048,23.552
2025-08-24,2025,January,1,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,456.0,19152.0,2,2,46,10,912,912,20.976
2025-08-25,2025,January,1,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,251.0,30120.0,8,8,50,10,2008,2008,12.55
2025-08-26,2025,January,1,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,218.0,32700.0,8,8,41,10,1744,1744,8.938
2025-08-27,2025,January,1,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,372.0,35340.0,8,8,26,14,2976,2976,9.672
2025-08-28,2025,January,1,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,280.0,164920.0,16,24,125,10,4480,6720,35.0
2025-08-29,2025,January,1,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,605.0,232320.0,12,20,125,10,7260,12100,75.625
2025-08-30,2025,January,1,Core i5-12600K,CELERON,DESKTOP,EUROPE,289,763.0,220507.0,10,16,125,10,7630,12208,95.375
2025-08-31,2025,January,1,Core i5-12400,CELERON,DESKTOP,EUROPE,192,979.0,187968.0,6,12,65,10,5874,11748,63.635
2025-09-03,2025,January,1,Celeron G6900,CELERON,DESKTOP,EUROPE,42,367.0,15414.0,2,2,46,10,734,734,16.882
2025-09-03,2024,August,8,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,160.0,,8,8,41,10,1280,1280,6.56
2025-09-04,2025,January,1,Atom C5125,ATOM,EMBEDDED,EUROPE,120,193.0,23160.0,8,8,50,10,1544,1544,9.65
2025-09-06,2025,January,1,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,321.0,30495.0,8,8,26,14,2568,2568,8.346
2025-09-09,2025,January,1,Core i5-12600K,CORE I5,DESKTOP,ASIA-PACIFIC,289,818.0,236402.0,10,16,125,10,8180,13088,102.25
2025-09-10,2025,January,1,Core i5-12400,CORE I5,DESKTOP,ASIA-PACIFIC,192,1214.0,233088.0,6,12,65,10,7284,14568,78.91
2025-09-12,2025,January,1,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,579.0,37056.0,2,4,46,10,1158,2316,26.634
2025-09-12,2025,March,3,Core i5-12400,CORE I5,DESKTOP,LATIN AMERICA,192,646.0,124032.0,6,12,65,10,3876,7752,41.99
2025-09-13,2025,January,1,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,490.0,20580.0,2,2,46,10,980,980,22.54
2025-09-14,2025,January,1,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,284.0,34080.0,8,8,50,10,2272,2272,14.2
2025-09-15,2025,January,1,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,214.0,32100.0,8,8,41,10,1712,1712,8.774
2025-09-16,2025,January,1,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,444.0,42180.0,8,8,26,14,3552,3552,11.544
2025-09-17,2025,January,1,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,175.0,103075.0,16,24,125,10,2800,4200,21.875
2025-09-18,2025,January,1,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,340.0,130560.0,12,20,125,10,4080,6800,42.5
2025-09-19,2025,January,1,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,399.0,115311.0,10,16,125,10,3990,6384,49.875
2025-09-20,2025,January,1,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,659.0,126528.0,6,12,65,10,3954,7908,42.835
2025-09-21,2025,January,1,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,513.0,56430.0,4,8,60,10,2052,4104,30.78
2025-09-22,2025,January,1,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,234.0,14976.0,2,4,46,10,468,936,10.764
2025-09-23,2025,January,1,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,241.0,10122.0,2,2,46,10,482,482,11.086
2025-09-24,2025,January,1,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,119.0,14280.0,8,8,50,10,952,952,5.95
2025-09-25,2025,January,1,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,,18150.0,8,8,41,10,968,968,4.961
2025-09-26,2025,January,1,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,184.0,17480.0,8,8,26,14,1472,1472,4.784
2025-09-27,2025,February,2,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,290.0,170810.0,16,24,125,10,4640,6960,36.25
2025-09-28,2025,February,2,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,650.0,249600.0,12,20,125,10,7800,13000,81.25
2025-09-29,2025,February,2,Core i5-12600K,CELERON,DESKTOP,NORTH AMERICA,289,952.0,275128.0,10,16,125,10,9520,15232,119.0
2025-09-30,2025,February,2,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,1374.0,263808.0,6,12,65,10,8244,16488,89.31
2025-10-01,2025,February,2,Core i3-12100,CORE I3,DESKTOP,NORTH AMERICA,110,1169.0,128590.0,4,8,60,10,4676,9352,70.14
2025-10-02,2025,February,2,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,561.0,35904.0,2,4,46,10,1122,2244,25.806
2025-10-02,2024,August,8,Core i7-12700K,CELERON,DESKTOP,EUROPE,384,837.0,321408.0,12,20,125,10,10044,16740,104.625
2025-10-03,2025,February,2,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,453.0,19026.0,2,2,46,10,906,906,20.838
2025-10-05,2025,February,2,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,,29700.0,8,8,41,10,1584,1584,8.118
2025-10-06,2025,February,2,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,373.0,35435.0,8,8,26,14,2984,2984,9.698
2025-10-07,2025,February,2,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,245.0,144305.0,16,24,125,10,3920,5880,30.625
2025-10-09,2025,February,2,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,809.0,233801.0,10,16,125,10,8090,12944,101.125
2025-10-10,2025,February,2,Core i5-12400,CELERON,DESKTOP,EUROPE,192,923.0,177216.0,6,12,65,10,5538,11076,59.995
2025-10-11,2025,February,2,Core i3-12100,CELERON,DESKTOP,EUROPE,110,947.0,104170.0,4,8,60,10,3788,7576,56.82
2025-10-12,2025,March,3,Core i3-12100,CELERON,DESKTOP,LATIN AMERICA,110,722.0,79420.0,4,8,60,10,2888,5776,43.32
2025-10-12,2025,February,2,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,503.0,32192.0,2,4,46,10,1006,2012,23.138
2025-10-13,2025,February,2,Celeron G6900,CELERON,DESKTOP,EUROPE,42,322.0,13524.0,2,2,46,10,644,644,14.812
2025-10-14,2025,February,2,Atom C5125,ATOM,EMBEDDED,EUROPE,120,227.0,27240.0,8,8,50,10,1816,1816,11.35
2025-10-15,2025,February,2,Atom C5320,ATOM,EMBEDDED,EUROPE,150,200.0,30000.0,8,8,41,10,1600,1600,8.2
2025-10-16,2025,February,2,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,268.0,25460.0,8,8,26,14,2144,2144,6.968
2025-10-17,2025,February,2,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,368.0,216752.0,16,24,125,10,5888,8832,46.0
2025-10-18,2025,February,2,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,653.0,250752.0,12,20,125,10,7836,13060,81.625
2025-10-19,2025,February,2,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1046.0,302294.0,10,16,125,10,10460,16736,130.75
2025-10-20,2025,February,2,Core i5-12400,CELERON,DESKTOP,ASIA-PACIFIC,192,1589.0,305088.0,6,12,65,10,9534,19068,103.285
2025-10-21,2025,February,2,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,1314.0,144540.0,4,8,60,10,5256,10512,78.84
2025-10-22,2025,February,2,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,575.0,36800.0,2,4,46,10,1150,2300,26.45
2025-10-23,2025,February,2,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,514.0,21588.0,2,2,46,10,1028,1028,23.644
2025-10-24,2025,February,2,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,320.0,38400.0,8,8,50,10,2560,2560,16.0
2025-10-25,2025,February,2,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,219.0,32850.0,8,8,41,10,1752,1752,8.979
2025-10-26,2025,February,2,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,,42370.0,8,8,26,14,3568,3568,11.596
2025-10-27,2025,February,2,Core i9-12900K,CELERON,DESKTOP,LATIN AMERICA,589,138.0,,16,24,125,10,2208,3312,17.25
2025-10-28,2025,February,2,Core i7-12700K,CORE I7,DESKTOP,LATIN AMERICA,384,,126720.0,12,20,125,10,3960,6600,41.25
2025-10-29,2025,February,2,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,393.0,113577.0,10,16,125,10,3930,6288,49.125
2025-10-30,2025,February,2,Core i5-12400,CELERON,DESKTOP,LATIN AMERICA,192,569.0,109248.0,6,12,65,10,3414,6828,36.985
2025-10-31,2025,February,2,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,467.0,51370.0,4,8,60,10,1868,3736,28.02
2025-11-01,2025,February,2,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,283.0,18112.0,2,4,46,10,566,1132,13.018
2025-11-02,2025,February,2,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,203.0,8526.0,2,2,46,10,406,406,9.338
2025-11-03,2025,February,2,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,142.0,17040.0,8,8,50,10,1136,1136,7.1
2025-11-04,2025,February,2,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,93.0,13950.0,8,8,41,10,744,744,3.813
2025-11-05,2025,February,2,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,177.0,16815.0,8,8,26,14,1416,1416,4.602
2025-11-05,2024,October,10,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,845.0,324480.0,12,20,125,10,10140,16900,105.625
2025-11-06,2024,November,11,Core i5-12600K,CELERON,DESKTOP,EUROPE,289,1257.0,,10,16,125,10,12570,20112,157.125
2025-11-06,2025,March,3,Core i9-12900K,CORE I9,DESKTOP,NORTH AMERICA,589,,,16,24,125,10,6112,9168,47.75
2025-11-09,2025,March,3,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,1569.0,301248.0,6,12,65,10,9414,18828,101.985
2025-11-09,2025,January,1,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,1239.0,136290.0,4,8,60,10,4956,9912,74.34
2025-11-10,2025,March,3,Core i3-12100,CELERON,DESKTOP,NORTH AMERICA,110,1405.0,154550.0,4,8,60,10,5620,11240,84.3
2025-11-11,2025,March,3,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,651.0,41664.0,2,4,46,10,1302,2604,29.946
2025-11-12,2025,March,3,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,463.0,19446.0,2,2,46,10,926,926,21.298
2025-11-13,2025,March,3,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,270.0,32400.0,8,8,50,10,2160,2160,13.5
2025-11-14,2025,March,3,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,279.0,41850.0,8,8,41,10,2232,2232,11.439
2025-11-15,2025,March,3,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,,35815.0,8,8,26,14,3016,3016,9.802
2025-11-16,2025,March,3,Core i9-12900K,CELERON,DESKTOP,EUROPE,589,350.0,206150.0,16,24,125,10,5600,8400,43.75
2025-11-17,2025,March,3,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,635.0,243840.0,12,20,125,10,7620,12700,79.375
2025-11-18,2025,March,3,Core i5-12600K,CELERON,DESKTOP,EUROPE,289,,274550.0,10,16,125,10,9500,15200,118.75
2025-11-19,2025,March,3,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1372.0,263424.0,6,12,65,10,8232,16464,89.18
2025-11-20,2025,March,3,Core i3-12100,CELERON,DESKTOP,EUROPE,110,1206.0,132660.0,4,8,60,10,4824,9648,72.36
2025-11-21,2025,March,3,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,501.0,,2,4,46,10,1002,2004,23.046
2025-11-22,2025,March,3,Celeron G6900,CELERON,DESKTOP,EUROPE,42,453.0,19026.0,2,2,46,10,906,906,20.838
2025-11-23,2025,March,3,Atom C5125,ATOM,EMBEDDED,EUROPE,120,254.0,30480.0,8,8,50,10,2032,2032,12.7
2025-11-24,2025,March,3,Atom C5320,ATOM,EMBEDDED,EUROPE,150,208.0,,8,8,41,10,1664,1664,8.528
2025-11-25,2025,March,3,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,381.0,36195.0,8,8,26,14,3048,3048,9.906
2025-11-26,2025,March,3,Core i9-12900K,CORE I9,DESKTOP,ASIA-PACIFIC,589,455.0,267995.0,16,24,125,10,7280,10920,56.875
2025-11-27,2025,March,3,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,937.0,,12,20,125,10,11244,18740,117.125
2025-11-28,2025,March,3,Core i5-12600K,CELERON,DESKTOP,ASIA-PACIFIC,289,1179.0,340731.0,10,16,125,10,11790,18864,147.375
2025-11-29,2025,March,3,Core i5-12400,CORE I5,DESKTOP,ASIA-PACIFIC,192,1597.0,306624.0,6,12,65,10,9582,19164,103.805
2025-11-30,2025,March,3,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,1332.0,146520.0,4,8,60,10,5328,10656,79.92
2025-12-01,2025,March,3,Pentium Gold G7400,PENTIUM,DESKTOP,ASIA-PACIFIC,64,731.0,46784.0,2,4,46,10,1462,2924,33.626
2025-12-02,2025,March,3,Celeron G6900,CELERON,DESKTOP,ASIA-PACIFIC,42,503.0,21126.0,2,2,46,10,1006,1006,23.138
2025-12-04,2025,March,3,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,261.0,39150.0,8,8,41,10,2088,2088,10.701
2025-12-05,2025,March,3,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,447.0,42465.0,8,8,26,14,3576,3576,11.622
2025-12-06,2024,November,11,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1663.0,319296.0,6,12,65,10,9978,19956,108.095
2025-12-06,2025,March,3,Core i9-12900K,CORE I9,DESKTOP,LATIN AMERICA,589,177.0,104253.0,16,24,125,10,2832,4248,22.125
2025-12-07,2025,March,3,Core i7-12700K,CELERON,DESKTOP,LATIN AMERICA,384,347.0,133248.0,12,20,125,10,4164,6940,43.375
2025-12-08,2025,March,3,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,,125426.0,10,16,125,10,4340,6944,54.25
2025-12-11,2025,March,3,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,308.0,19712.0,2,4,46,10,616,1232,14.168
2025-12-12,2025,March,3,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,243.0,10206.0,2,2,46,10,486,486,11.178
2025-12-13,2025,March,3,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,165.0,19800.0,8,8,50,10,1320,1320,8.25
2025-12-14,2025,March,3,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,115.0,17250.0,8,8,41,10,920,920,4.715
2025-12-15,2025,March,3,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,250.0,23750.0,8,8,26,14,2000,2000,6.5
2025-12-16,2025,April,4,Core i9-12900K,CELERON,DESKTOP,NORTH AMERICA,589,410.0,241490.0,16,24,125,10,6560,9840,51.25
2025-12-17,2025,April,4,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,662.0,254208.0,12,20,125,10,7944,13240,82.75
2025-12-18,2025,April,4,Core i5-12600K,CORE I5,DESKTOP,NORTH AMERICA,289,983.0,284087.0,10,16,125,10,9830,15728,122.875
2025-12-19,2025,April,4,Core i5-12400,CORE I5,DESKTOP,NORTH AMERICA,192,1683.0,323136.0,6,12,65,10,10098,20196,109.395
2025-12-20,2025,April,4,Core i3-12100,CORE I3,DESKTOP,NORTH AMERICA,110,,157080.0,4,8,60,10,5712,11424,85.68
2025-12-21,2025,April,4,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,623.0,39872.0,2,4,46,10,1246,2492,28.658
2025-12-22,2025,April,4,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,521.0,21882.0,2,2,46,10,1042,1042,23.966
2025-12-23,2025,April,4,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,283.0,33960.0,8,8,50,10,2264,2264,14.15
2025-12-24,2025,April,4,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,289.0,43350.0,8,8,41,10,2312,2312,11.849
2025-12-25,2025,April,4,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,405.0,38475.0,8,8,26,14,3240,3240,10.53
2025-12-26,2025,April,4,Core i9-12900K,CORE I9,DESKTOP,EUROPE,589,356.0,209684.0,16,24,125,10,5696,8544,44.5
2025-12-27,2025,April,4,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,658.0,252672.0,12,20,125,10,7896,13160,82.25
2025-12-28,2025,April,4,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,867.0,250563.0,10,16,125,10,8670,13872,108.375
2025-12-29,2025,April,4,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1264.0,242688.0,6,12,65,10,7584,15168,82.16
2025-12-30,2025,April,4,Core i3-12100,CELERON,DESKTOP,EUROPE,110,965.0,106150.0,4,8,60,10,3860,7720,57.9
2025-12-31,2025,April,4,Pentium Gold G7400,PENTIUM,DESKTOP,EUROPE,64,474.0,30336.0,2,4,46,10,948,1896,21.804
2026-01-01,2025,April,4,Celeron G6900,CELERON,DESKTOP,EUROPE,42,384.0,16128.0,2,2,46,10,768,768,17.664
2026-01-03,2025,May,5,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,338.0,21632.0,2,4,46,10,676,1352,15.548
2026-01-04,2025,April,4,Atom C3758R,ATOM,EMBEDDED,EUROPE,95,350.0,33250.0,8,8,26,14,2800,2800,9.1
2026-01-05,2025,July,7,Celeron G6900,CELERON,DESKTOP,EUROPE,42,367.0,15414.0,2,2,46,10,734,734,16.882
2026-01-06,2025,April,4,Core i7-12700K,CORE I7,DESKTOP,ASIA-PACIFIC,384,934.0,358656.0,12,20,125,10,11208,18680,116.75
2026-01-07,2025,April,4,Core i5-12600K,CORE I5,DESKTOP,ASIA-PACIFIC,289,,351713.0,10,16,125,10,12170,19472,152.125
2026-01-08,2025,April,4,Core i5-12400,CORE I5,DESKTOP,ASIA-PACIFIC,192,1848.0,354816.0,6,12,65,10,11088,22176,120.12
2026-01-09,2025,April,4,Core i3-12100,CELERON,DESKTOP,ASIA-PACIFIC,110,1567.0,172370.0,4,8,60,10,6268,12536,94.02
2026-01-12,2025,April,4,Atom C5125,ATOM,EMBEDDED,ASIA-PACIFIC,120,367.0,44040.0,8,8,50,10,2936,2936,18.35
2026-01-13,2025,April,4,Atom C5320,ATOM,EMBEDDED,ASIA-PACIFIC,150,289.0,43350.0,8,8,41,10,2312,2312,11.849
2026-01-14,2025,April,4,Atom C3758R,ATOM,EMBEDDED,ASIA-PACIFIC,95,428.0,40660.0,8,8,26,14,3424,3424,11.128
2026-01-15,2025,April,4,Core i9-12900K,CELERON,DESKTOP,LATIN AMERICA,589,206.0,121334.0,16,24,125,10,3296,4944,25.75
2026-01-16,2025,April,4,Core i7-12700K,CELERON,DESKTOP,LATIN AMERICA,384,346.0,,12,20,125,10,4152,6920,43.25
2026-01-17,2025,April,4,Core i5-12600K,CORE I5,DESKTOP,LATIN AMERICA,289,462.0,133518.0,10,16,125,10,4620,7392,57.75
2026-01-18,2025,April,4,Core i5-12400,CORE I5,DESKTOP,LATIN AMERICA,192,764.0,146688.0,6,12,65,10,4584,9168,49.66
2026-01-19,2025,April,4,Core i3-12100,CORE I3,DESKTOP,LATIN AMERICA,110,647.0,71170.0,4,8,60,10,2588,5176,38.82
2026-01-20,2025,April,4,Pentium Gold G7400,PENTIUM,DESKTOP,LATIN AMERICA,64,322.0,20608.0,2,4,46,10,644,1288,14.812
2026-01-21,2025,April,4,Celeron G6900,CELERON,DESKTOP,LATIN AMERICA,42,221.0,,2,2,46,10,442,442,10.166
2026-01-22,2025,April,4,Atom C5125,ATOM,EMBEDDED,LATIN AMERICA,120,175.0,21000.0,8,8,50,10,1400,1400,8.75
2026-01-23,2025,April,4,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,117.0,17550.0,8,8,41,10,936,936,4.797
2026-01-24,2025,April,4,Atom C3758R,ATOM,EMBEDDED,LATIN AMERICA,95,195.0,18525.0,8,8,26,14,1560,1560,5.07
2026-01-25,2025,May,5,Core i9-12900K,CORE I9,DESKTOP,NORTH AMERICA,589,422.0,248558.0,16,24,125,10,6752,10128,52.75
2026-01-26,2025,May,5,Core i7-12700K,CORE I7,DESKTOP,NORTH AMERICA,384,859.0,329856.0,12,20,125,10,10308,17180,107.375
2026-01-27,2025,May,5,Core i5-12600K,CELERON,DESKTOP,NORTH AMERICA,289,,322813.0,10,16,125,10,11170,17872,139.625
2026-01-28,2025,May,5,Core i5-12400,CELERON,DESKTOP,NORTH AMERICA,192,1652.0,317184.0,6,12,65,10,9912,19824,107.38
2026-01-29,2025,May,5,Core i3-12100,CORE I3,DESKTOP,NORTH AMERICA,110,1318.0,,4,8,60,10,5272,10544,79.08
2026-01-30,2025,May,5,Pentium Gold G7400,PENTIUM,DESKTOP,NORTH AMERICA,64,639.0,40896.0,2,4,46,10,1278,2556,29.394
2026-01-31,2025,May,5,Celeron G6900,CELERON,DESKTOP,NORTH AMERICA,42,441.0,18522.0,2,2,46,10,882,882,20.286
2026-02-01,2025,April,4,Atom C5125,ATOM,EMBEDDED,EUROPE,120,237.0,,8,8,50,10,1896,1896,11.85
2026-02-01,2025,May,5,Atom C5125,ATOM,EMBEDDED,NORTH AMERICA,120,306.0,36720.0,8,8,50,10,2448,2448,15.3
2026-02-02,2025,May,5,Atom C5320,ATOM,EMBEDDED,NORTH AMERICA,150,242.0,36300.0,8,8,41,10,1936,1936,9.922
2026-02-03,2025,May,5,Atom C3758R,ATOM,EMBEDDED,NORTH AMERICA,95,409.0,38855.0,8,8,26,14,3272,3272,10.634
2026-02-05,2025,July,7,Atom C5125,ATOM,EMBEDDED,EUROPE,120,276.0,33120.0,8,8,50,10,2208,2208,13.8
2026-02-05,2025,May,5,Core i7-12700K,CORE I7,DESKTOP,EUROPE,384,629.0,241536.0,12,20,125,10,7548,12580,78.625
2026-02-06,2025,May,5,Core i5-12600K,CORE I5,DESKTOP,EUROPE,289,734.0,212126.0,10,16,125,10,7340,11744,91.75
2026-02-07,2025,May,5,Core i5-12400,CORE I5,DESKTOP,EUROPE,192,1154.0,221568.0,6,12,65,10,6924,13848,75.01
2026-02-07,2025,August,8,Atom C5320,ATOM,EMBEDDED,LATIN AMERICA,150,129.0,19350.0,8,8,41,10,1032,1032,5.289
2026-02-08,2025,May,5,Core i3-12100,CORE I3,DESKTOP,EUROPE,110,1107.0,121770.0,4,8,60,10,4428,8856,66.42
2026-02-10,2025,May,5,Celeron G6900,CELERON,DESKTOP,EUROPE,42,464.0,19488.0,2,2,46,10,928,928,21.344
